46521,1,fd00::212:4b00:615:a699,2945666,2945670,0,27960,20,0,1398,a6c1,447,169,-62,2019-05-2616:57:11,2019-05-2616:57:11,89
46520,1,fd00::212:4b00:615:a5ab,2944909,2944944,0,27940,20,0,1397,a6c1,416,128,-62,2019-05-2616:57:04,2019-05-2616:57:04,89
46519,1,fd00::212:4b00:615:a5dd,2944689,2944693,0,27920,20,0,1396,a6c1,407,144,-54,2019-05-2616:57:02,2019-05-2616:57:02,89
46518,1,fd00::212:4b00:615:a6c1,2944638,2944644,0,27960,20,0,1398,a662,272,144,-66,2019-05-2616:57:01,2019-05-2616:57:01,89
46517,1,fd00::212:4b00:615:a699,2943669,2943673,0,27940,20,0,1397,a6c1,431,159,-62,2019-05-2616:56:51,2019-05-2616:56:51,89
46516,1,fd00::212:4b00:615:a5ab,2942910,2942914,0,27920,20,0,1396,a6c1,386,130,-62,2019-05-2616:56:44,2019-05-2616:56:44,89
46515,1,fd00::212:4b00:615:a5dd,2942700,2942708,0,27900,20,0,1395,a6c1,395,128,-54,2019-05-2616:56:42,2019-05-2616:56:42,89
46514,1,fd00::212:4b00:615:a6c1,2942649,2942657,0,27940,20,0,1397,a662,261,133,-65,2019-05-2616:56:41,2019-05-2616:56:41,89
46513,1,fd00::212:4b00:615:a6dd,2941884,2941951,0,27940,20,0,1397,a6c1,680,398,-84,2019-05-2616:56:34,2019-05-2616:56:34,89
46512,1,fd00::212:4b00:615:a699,2941680,2941684,0,27920,20,0,1396,a6c1,405,149,-62,2019-05-2616:56:32,2019-05-2616:56:32,89
46511,1,fd00::212:4b00:615:a5ab,2940915,2940919,0,27900,20,0,1395,a6c1,388,132,-63,2019-05-2616:56:24,2019-05-2616:56:24,89
46510,1,fd00::212:4b00:615:a5dd,2940678,2940715,0,27880,20,0,1394,a6c1,384,128,-53,2019-05-2616:56:22,2019-05-2616:56:22,89
46509,1,fd00::212:4b00:615:a6c1,2940619,2940623,0,27920,20,0,1396,a662,256,128,-64,2019-05-2616:56:21,2019-05-2616:56:21,89
46508,1,fd00::212:4b00:615:a699,2939691,2939695,0,27900,20,0,1395,a6c1,414,158,-62,2019-05-2616:56:12,2019-05-2616:56:12,89
46507,1,fd00::212:4b00:615:a5ab,2938926,2938930,0,27880,20,0,1394,a6c1,391,135,-63,2019-05-2616:56:04,2019-05-2616:56:04,89
46506,1,fd00::212:4b00:615:a5dd,2938679,2938683,0,27860,20,0,1393,a6c1,385,128,-51,2019-05-2616:56:02,2019-05-2616:56:02,89
46505,1,fd00::212:4b00:615:a6c1,2938622,2938624,0,27900,20,0,1395,a662,257,129,-64,2019-05-2616:56:01,2019-05-2616:56:01,89
46504,1,fd00::212:4b00:615:a6dd,2937861,2937865,0,27900,20,0,1395,a6c1,534,277,-83,2019-05-2616:55:53,2019-05-2616:55:53,89
46503,1,fd00::212:4b00:615:a699,2937702,2937706,0,27880,20,0,1394,a6c1,434,171,-62,2019-05-2616:55:52,2019-05-2616:55:52,89
46502,1,fd00::212:4b00:615:a5ab,2936937,2936941,0,27860,20,0,1393,a6c1,404,141,-63,2019-05-2616:55:44,2019-05-2616:55:44,89
46501,1,fd00::212:4b00:615:a5dd,2936682,2936686,0,27840,20,0,1392,a6c1,385,128,-51,2019-05-2616:55:42,2019-05-2616:55:42,89
46500,1,fd00::212:4b00:615:a6c1,2936631,2936637,0,27880,20,0,1394,a662,256,128,-64,2019-05-2616:55:41,2019-05-2616:55:41,89
46499,1,fd00::212:4b00:615:a6dd,2935866,2935870,0,27880,20,0,1394,a6c1,603,340,-82,2019-05-2616:55:34,2019-05-2616:55:34,89
