32744,1,fd00::212:4b00:615:a5ab,3088815,3088819,0,30880,20,0,1544,a6c1,392,132,-69,2019-03-2908:58:48,2019-03-2908:58:48,2,63
32743,1,fd00::212:4b00:615:a5dd,3087540,3087544,0,31040,20,0,1552,a6c1,429,145,-55,2019-03-2908:58:36,2019-03-2908:58:36,2,63
32742,1,fd00::212:4b00:615:a6dd,3087303,3087346,0,31000,20,0,1550,a6c1,458,174,-90,2019-03-2908:58:34,2019-03-2908:58:34,2,63
32741,1,fd00::212:4b00:615:a6c1,3087081,3087083,0,30920,20,0,1546,a662,294,166,-66,2019-03-2908:58:31,2019-03-2908:58:31,2,63
32740,1,fd00::212:4b00:615:a5ab,3086791,3086828,0,30860,20,0,1543,a6c1,418,136,-69,2019-03-2908:58:28,2019-03-2908:58:28,2,63
32739,1,fd00::212:4b00:615:a5dd,3085516,3085553,0,31020,20,0,1551,a6c1,399,132,-55,2019-03-2908:58:16,2019-03-2908:58:16,2,63
32738,1,fd00::212:4b00:615:a6dd,3085304,3085310,0,30980,20,0,1549,a6c1,472,205,-90,2019-03-2908:58:13,2019-03-2908:58:13,2,63
32737,1,fd00::212:4b00:615:a6c1,3085053,3085055,0,30900,20,0,1545,a662,272,144,-66,2019-03-2908:58:11,2019-03-2908:58:11,2,63
32736,1,fd00::212:4b00:615:a5ab,3084794,3084798,0,30840,20,0,1542,a6c1,404,146,-69,2019-03-2908:58:08,2019-03-2908:58:08,2,63
32735,1,fd00::212:4b00:615:a5dd,3083519,3083523,0,31000,20,0,1550,a6c1,409,137,-55,2019-03-2908:57:55,2019-03-2908:57:55,2,63
32734,1,fd00::212:4b00:615:a6dd,3083307,3083311,0,30960,20,0,1548,a6c1,472,197,-89,2019-03-2908:57:53,2019-03-2908:57:53,2,63
32733,1,fd00::212:4b00:615:a6c1,3083056,3083058,0,30880,20,0,1544,a662,272,144,-66,2019-03-2908:57:51,2019-03-2908:57:51,2,63
32732,1,fd00::212:4b00:615:a5ab,3082797,3082803,0,30820,20,0,1541,a6c1,430,155,-69,2019-03-2908:57:48,2019-03-2908:57:48,2,63
32731,1,fd00::212:4b00:615:a5dd,3081522,3081534,0,30980,20,0,1549,a6c1,415,141,-55,2019-03-2908:57:36,2019-03-2908:57:36,2,63
32730,1,fd00::212:4b00:615:a6dd,3081318,3081326,0,30940,20,0,1547,a6c1,497,225,-89,2019-03-2908:57:33,2019-03-2908:57:33,2,63
32729,1,fd00::212:4b00:615:a6c1,3081063,3081065,0,30860,20,0,1543,a662,260,132,-66,2019-03-2908:57:31,2019-03-2908:57:31,2,63
32728,1,fd00::212:4b00:615:a5ab,3080808,3080814,0,30800,20,0,1540,a6c1,438,166,-69,2019-03-2908:57:28,2019-03-2908:57:28,2,63
32727,1,fd00::212:4b00:615:a5dd,3079533,3079537,0,30960,20,0,1548,a6c1,435,151,-55,2019-03-2908:57:16,2019-03-2908:57:16,2,63
32726,1,fd00::212:4b00:615:a6dd,3079329,3079341,0,30920,20,0,1546,a6c1,476,207,-89,2019-03-2908:57:14,2019-03-2908:57:14,2,63
32725,1,fd00::212:4b00:615:a6c1,3079074,3079082,0,30840,20,0,1542,a662,291,163,-66,2019-03-2908:57:11,2019-03-2908:57:11,2,63
32724,1,fd00::212:4b00:615:a5ab,3078819,3078823,0,30780,20,0,1539,a6c1,452,168,-69,2019-03-2908:57:08,2019-03-2908:57:08,2,63
32723,1,fd00::212:4b00:615:a5dd,3077544,3077548,0,30940,20,0,1547,a6c1,445,149,-55,2019-03-2908:56:56,2019-03-2908:56:56,2,63
32722,1,fd00::212:4b00:615:a6dd,3077340,3077346,0,30900,20,0,1545,a6c1,475,179,-89,2019-03-2908:56:54,2019-03-2908:56:54,2,63
32721,1,fd00::212:4b00:615:a6c1,3077085,3077087,0,30820,20,0,1541,a662,304,176,-66,2019-03-2908:56:51,2019-03-2908:56:51,2,63
32720,1,fd00::212:4b00:615:a5ab,3076830,3076881,0,30760,20,0,1538,a6c1,408,147,-69,2019-03-2908:56:49,2019-03-2908:56:49,2,63
32719,1,fd00::212:4b00:615:a5dd,3075555,3075559,0,30920,20,0,1546,a6c1,413,132,-55,2019-03-2908:56:36,2019-03-2908:56:36,2,63
32718,1,fd00::212:4b00:615:a6dd,3075314,3075351,0,30880,20,0,1544,a6c1,480,199,-89,2019-03-2908:56:34,2019-03-2908:56:34,2,63
32717,1,fd00::212:4b00:615:a6c1,3075063,3075098,0,30800,20,0,1540,a662,273,145,-65,2019-03-2908:56:31,2019-03-2908:56:31,2,63
32716,1,fd00::212:4b00:615:a5ab,3074804,3074808,0,30740,20,0,1537,a6c1,437,156,-69,2019-03-2908:56:28,2019-03-2908:56:28,2,63
32715,1,fd00::212:4b00:615:a5dd,3073529,3073533,0,30900,20,0,1545,a6c1,411,135,-55,2019-03-2908:56:16,2019-03-2908:56:16,2,63
32714,1,fd00::212:4b00:615:a6dd,3073317,3073325,0,30860,20,0,1543,a6c1,504,202,-89,2019-03-2908:56:14,2019-03-2908:56:14,2,63
32713,1,fd00::212:4b00:615:a6c1,3073066,3073068,0,30780,20,0,1539,a662,289,161,-65,2019-03-2908:56:11,2019-03-2908:56:11,2,63
32712,1,fd00::212:4b00:615:a5ab,3072805,3072809,0,30720,20,0,1536,a6c1,444,168,-69,2019-03-2908:56:08,2019-03-2908:56:08,2,63
